Weapon name,Operative type,Operative index,FF,Range,A,WBS,D,CD,Crit,AP,Relentless,Ceaseless,Balanced,Brutal,NoCover,Hot,Blast,Fusilade,Torrent,Limited,Heavy,Unwieldy,Silent,Unload Slugs,Smart Targeting,Indirect,Barrage,Detonate,P,CritMW,Rending,Stun,Lashwhip,Reap,Splash
Bolt Pistol,Confidant Veteran,160,True,⬟,4,3,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Boltgun,Confidant Veteran,160,True,,4,4,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Laspistol,Confidant Veteran,160,False,⬟,4,4,2,3,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Lasgun,Confidant Veteran,160,True,,4,4,2,3,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Overcharged-Lasgun,Confidant Veteran,160,True,,4,4,2,3,6,1,False,False,False,False,False,True,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Bayonet,Confidant Veteran,160,False,,3,4,2,3,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Chainsword,Confidant Veteran,160,False,,4,4,3,4,6,0,False,False,True,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Lasgun,Demolition Veteran,161,True,,4,4,2,3,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Overcharged-Lasgun,Demolition Veteran,161,True,,4,4,2,3,6,1,False,False,False,False,False,True,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Remote Mine,Demolition Veteran,161,True,,4,2,5,6,6,1,False,False,False,False,False,False,,False,,False,False,False,True,False,False,False,False,True,0,0,False,False,False,False,False
Bayonet,Demolition Veteran,161,False,,3,4,2,3,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Lasgun,Zealot Veteran,162,True,,4,4,2,3,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Overcharged-Lasgun,Zealot Veteran,162,True,,4,4,2,3,6,1,False,False,False,False,False,True,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Bayonet,Zealot Veteran,162,False,,3,4,2,3,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Lasgun,Medic Veteran,163,True,,4,4,2,3,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Overcharged-Lasgun,Medic Veteran,163,True,,4,4,2,3,6,1,False,False,False,False,False,True,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Bayonet,Medic Veteran,163,False,,3,4,2,3,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Lasgun,Comms Veteran,164,True,,4,4,2,3,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Overcharged-Lasgun,Comms Veteran,164,True,,4,4,2,3,6,1,False,False,False,False,False,True,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Bayonet,Comms Veteran,164,False,,3,4,2,3,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Lasgun,Bruiser Veteran,165,True,,4,4,2,3,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Overcharged-Lasgun,Bruiser Veteran,165,True,,4,4,2,3,6,1,False,False,False,False,False,True,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Bayonet,Bruiser Veteran,165,False,,3,3,2,3,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Trench Club,Bruiser Veteran,165,False,,3,3,3,3,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,True,False,False,False
Lasgun,Hardened Veteran,166,True,,4,4,2,3,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Overcharged-Lasgun,Hardened Veteran,166,True,,4,4,2,3,6,1,False,False,False,False,False,True,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Bayonet,Hardened Veteran,166,False,,3,4,2,3,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Bionic Arm,Hardened Veteran,166,False,,3,4,4,5,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Lasgun,Spotter Veteran,167,True,,4,4,2,3,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Overcharged-Lasgun,Spotter Veteran,167,True,,4,4,2,3,6,1,False,False,False,False,False,True,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Mortar Barrage,Spotter Veteran,167,False,,5,4,2,3,6,0,False,False,False,False,False,False,◯,False,,False,False,True,True,False,False,False,True,False,0,0,False,False,False,False,False
Bayonet,Spotter Veteran,167,False,,3,4,2,3,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Auto Bolt Rifle,Intercessor Warrior,50,True,,4,3,3,4,6,0,False,True,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Bolt Rifle,Intercessor Warrior,50,True,,4,3,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,1,0,False,False,False,False,False
Stalker Bolt Rifle,Intercessor Warrior,50,True,,4,2,3,4,6,1,False,False,False,False,False,False,,False,,False,True,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Fists,Intercessor Warrior,50,False,,4,3,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Auto Bolt Rifle,Intercessor Sergeant,51,True,,4,3,3,4,6,0,False,True,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Bolt Pistol,Intercessor Sergeant,51,True,⬟,4,3,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Bolt Rifle,Intercessor Sergeant,51,True,,4,3,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,1,0,False,False,False,False,False
Hand Flamer,Intercessor Sergeant,51,True,⬟,4,2,2,2,6,0,False,False,False,False,False,False,,False,▲,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Plasma Pistol - Std,Intercessor Sergeant,51,True,⬟,4,2,5,6,6,1,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Plasma Pistol - Super,Intercessor Sergeant,51,True,⬟,4,2,5,6,6,2,False,False,False,False,False,True,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Stalker Bolt Rifle,Intercessor Sergeant,51,True,,4,2,3,4,6,1,False,False,False,False,False,False,,False,,False,True,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Chainsword,Intercessor Sergeant,51,False,,5,2,4,5,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Fists,Intercessor Sergeant,51,False,,4,3,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Power Fist,Intercessor Sergeant,51,False,,5,3,5,7,6,0,False,False,False,True,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Power Weapon,Intercessor Sergeant,51,False,,5,2,4,6,5,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Thunder Hammer,Intercessor Sergeant,51,False,,5,3,5,6,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,True,False,False,False
Heavy Bolt Pistol,Assault Intercessor Warrior,52,True,⬟,4,3,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,1,0,False,False,False,False,False
Chainsword,Assault Intercessor Warrior,52,False,,5,3,4,5,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Hand Flamer,Assault Intercessor Sergeant,53,True,⬟,4,2,2,2,6,0,False,False,False,False,False,False,,False,▲,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Heavy Bolt Pistol,Assault Intercessor Sergeant,53,True,⬟,4,2,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,1,0,False,False,False,False,False
Plasma Pistol - Std,Assault Intercessor Sergeant,53,True,⬟,4,2,5,6,6,1,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Plasma Pistol - Super,Assault Intercessor Sergeant,53,True,⬟,4,2,5,6,6,2,False,False,False,False,False,True,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Chainsword,Assault Intercessor Sergeant,53,False,,5,2,4,5,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Power Fist,Assault Intercessor Sergeant,53,False,,5,3,5,7,6,0,False,False,False,True,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Power Weapon,Assault Intercessor Sergeant,53,False,,5,2,4,6,5,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Thunder Hammer,Assault Intercessor Sergeant,53,False,,5,3,5,6,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,True,False,False,False
Occulus Bolt Carbine,Incursor Warrior,54,True,,4,3,3,4,6,0,False,False,False,False,True,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Combat Knife,Incursor Warrior,54,False,,4,3,3,5,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Occulus Bolt Carbine,Incursor Sergeant,55,True,,4,2,3,4,6,0,False,False,False,False,True,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Combat Knife,Incursor Sergeant,55,False,,4,2,3,5,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Marksman Bolt Carbine,Infiltrator Warrior,56,True,,4,3,3,4,5,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Fists,Infiltrator Warrior,56,False,,4,3,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Marksman Bolt Carbine,Infiltrator Sergeant,57,True,,4,2,3,4,5,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Fists,Infiltrator Sergeant,57,False,,4,2,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Bolt Carbine,Reiver Warrior,58,True,,4,3,3,4,6,1,False,False,False,False,False,False,,False,,False,True,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Special Issue Bolt Pistol,Reiver Warrior,58,True,⬟,4,3,3,4,6,1,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Combat Knife,Reiver Warrior,58,False,,5,3,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Fists,Reiver Warrior,58,False,,4,3,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Bolt Carbine,Reiver Sergeant,59,True,,4,2,3,4,6,1,False,False,False,False,False,False,,False,,False,True,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Special Issue Bolt Pistol,Reiver Sergeant,59,True,⬟,4,2,3,4,6,1,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Combat Knife,Reiver Sergeant,59,False,,5,2,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Fists,Reiver Sergeant,59,False,,4,2,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Executor Bolt Rifle,Heavy Intercessor Warrior,60,True,,4,3,4,5,6,1,False,False,False,False,False,False,,False,,False,True,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Heavy Bolt Rifle,Heavy Intercessor Warrior,60,True,,4,3,4,5,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,1,0,False,False,False,False,False
Hellstorm Bolt Rifle,Heavy Intercessor Warrior,60,True,,4,3,4,5,6,0,False,True,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Fists,Heavy Intercessor Warrior,60,False,,4,3,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Executor Heavy Bolter,Heavy Intercessor Heavy Gunner,61,True,,4,3,4,5,5,1,False,False,False,False,False,False,,False,,False,True,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Heavy Bolter,Heavy Intercessor Heavy Gunner,61,True,,5,3,4,5,6,0,False,False,False,False,False,False,,True,,False,True,False,False,False,False,False,False,False,1,0,False,False,False,False,False
Hellstorm Heavy Bolter,Heavy Intercessor Heavy Gunner,61,True,,4,3,4,5,6,0,False,True,False,False,False,False,,True,,False,True,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Fists,Heavy Intercessor Heavy Gunner,61,False,,4,3,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Executor Bolt Rifle,Heavy Intercessor Sergeant,62,True,,4,2,4,5,6,1,False,False,False,False,False,False,,False,,False,True,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Heavy Bolt Rifle,Heavy Intercessor Sergeant,62,True,,4,2,4,5,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,1,0,False,False,False,False,False
Hellstorm Bolt Rifle,Heavy Intercessor Sergeant,62,True,,4,2,4,5,6,0,False,True,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Fists,Heavy Intercessor Sergeant,62,False,,4,3,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Boltgun,Tactical Marine Warrior,63,True,,4,3,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Fists,Tactical Marine Warrior,63,False,,4,3,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Flamer,Tactical Marine Gunner,64,True,⬟,5,2,2,2,6,0,False,False,False,False,False,False,,False,◯,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Grav-gun,Tactical Marine Gunner,64,True,,4,3,4,5,6,1,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Meltagun,Tactical Marine Gunner,64,True,⬟,4,3,6,3,6,2,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,4,False,False,False,False,False
Plasma Gun - Std,Tactical Marine Gunner,64,True,,4,3,5,6,6,1,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Plasma Gun - Super,Tactical Marine Gunner,64,True,,4,3,5,6,6,2,False,False,False,False,False,True,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Fists,Tactical Marine Gunner,64,False,,4,3,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Heavy Bolter,Tactical Marine Heavy Gunner,65,True,,5,3,4,5,6,0,False,False,False,False,False,False,,True,,False,True,False,False,False,False,False,False,False,1,0,False,False,False,False,False
Missile Launcher Frag,Tactical Marine Heavy Gunner,65,True,,4,3,3,5,6,0,False,False,False,False,False,False,◯,False,,False,True,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Missile Launcher Krak,Tactical Marine Heavy Gunner,65,True,,4,3,5,7,6,1,False,False,False,False,False,False,,False,,False,True,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Fists,Tactical Marine Heavy Gunner,65,False,,4,3,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Boltgun,Tactical Marine Sergeant,66,True,,4,2,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Bolt Pistol,Tactical Marine Sergeant,66,True,⬟,4,2,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Combi-Flamer,Tactical Marine Sergeant,66,True,⬟,5,2,2,2,6,0,False,False,False,False,False,False,,False,◯,True,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Combi-Grav,Tactical Marine Sergeant,66,True,,4,3,4,5,6,1,False,False,False,False,False,False,,False,,True,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Combi-Melta,Tactical Marine Sergeant,66,True,⬟,4,3,6,3,6,2,False,False,False,False,False,False,,False,,True,False,False,False,False,False,False,False,False,0,4,False,False,False,False,False
Combi-Plasma - Std,Tactical Marine Sergeant,66,True,,4,3,5,6,6,1,False,False,False,False,False,False,,False,,True,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Combi-Plasma - Super,Tactical Marine Sergeant,66,True,,4,3,5,6,6,2,False,False,False,False,False,True,,False,,True,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Grav-Pistol,Tactical Marine Sergeant,66,True,⬟,4,3,4,5,6,1,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Hand Flamer,Tactical Marine Sergeant,66,True,⬟,4,2,2,2,6,0,False,False,False,False,False,False,,False,▲,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Inferno Pistol,Tactical Marine Sergeant,66,True,■,4,2,5,3,6,2,False,False,False,False,False,True,,False,,False,False,False,False,False,False,False,False,False,0,3,False,False,False,False,False
Plasma Pistol - Std,Tactical Marine Sergeant,66,True,⬟,4,2,5,6,6,1,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Plasma Pistol - Super,Tactical Marine Sergeant,66,True,⬟,4,2,5,6,6,2,False,False,False,False,False,True,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Chainsword,Tactical Marine Sergeant,66,False,,5,2,4,5,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Fists,Tactical Marine Sergeant,66,False,,4,2,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Power Fist,Tactical Marine Sergeant,66,False,,5,3,5,7,6,0,False,False,False,True,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Power Weapon,Tactical Marine Sergeant,66,False,,5,2,4,6,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Astartes Shotgun,Scout Warrior,67,True,⬟,4,2,4,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Boltgun,Scout Warrior,67,True,,4,3,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Bolt Pistol,Scout Warrior,67,True,⬟,4,2,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Combat Knife,Scout Warrior,67,False,,4,3,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Fists,Scout Warrior,67,False,,3,3,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Heavy Bolter,Scout Heavy Gunner,68,True,,5,3,4,5,6,0,False,False,False,False,False,False,,True,,False,True,False,False,False,False,False,False,False,1,0,False,False,False,False,False
Missile Launcher Frag,Scout Heavy Gunner,68,True,,4,3,3,5,6,0,False,False,False,False,False,False,◯,False,,False,True,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Missile Launcher Krak,Scout Heavy Gunner,68,True,,4,3,5,7,6,1,False,False,False,False,False,False,,False,,False,True,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Fists,Scout Heavy Gunner,68,False,,3,3,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Astartes Shotgun,Scout Sergeant,69,True,⬟,4,2,4,4,6,0,False,False,True,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Boltgun,Scout Sergeant,69,True,,4,2,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Bolt Pistol,Scout Sergeant,69,True,⬟,4,2,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Chainsword,Scout Sergeant,69,False,,4,2,4,5,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Fists,Scout Sergeant,69,False,,3,3,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Scout Sniper Rifle,Scout Sniper,70,True,,4,2,3,3,6,0,False,False,False,False,False,False,,False,,False,True,False,True,False,False,False,False,False,0,1,False,False,False,False,False
Fists,Scout Sniper,70,False,,3,3,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Scout Sniper Rifle,Scout Sniper Sergeant,71,True,,4,2,3,3,6,0,False,False,False,False,False,False,,False,,False,True,False,True,False,False,False,False,False,0,1,False,False,False,False,False
Fists,Scout Sniper Sergeant,71,False,,3,3,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Deathwatch Boltgun – Dragonfire,Deathwatch Veteran Warrior,72,True,,4,3,3,4,6,0,False,False,False,False,True,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Deathwatch Boltgun – Hellfire,Deathwatch Veteran Warrior,72,True,,4,3,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,True,False,False,False,False
Deathwatch Boltgun – Kraken,Deathwatch Veteran Warrior,72,True,,4,3,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,1,0,False,False,False,False,False
Deathwatch Boltgun – Vengeance,Deathwatch Veteran Warrior,72,True,,4,3,4,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Deathwatch Shotgun – Cryptclearer,Deathwatch Veteran Warrior,72,True,,4,3,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Deathwatch Shotgun – Wyrmsbreath,Deathwatch Veteran Warrior,72,True,■,4,2,3,4,6,0,False,False,False,False,False,False,,False,◯,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Deathwatch Shotgun – Xenopurge,Deathwatch Veteran Warrior,72,True,⬟,4,2,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Stalker Pattern Boltgun,Deathwatch Veteran Warrior,72,True,,4,3,3,4,6,1,False,False,False,False,False,False,,False,,False,True,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Storm Bolter,Deathwatch Veteran Warrior,72,True,,4,3,3,4,6,0,True,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Fists,Deathwatch Veteran Warrior,72,False,,4,3,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Power Weapon,Deathwatch Veteran Warrior,72,False,,5,3,4,6,5,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Bolt Pistol,Deathwatch Veteran Fighter,73,True,⬟,4,2,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Grav-Pistol,Deathwatch Veteran Fighter,73,True,⬟,4,3,4,5,6,1,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Hand Flamer,Deathwatch Veteran Fighter,73,True,⬟,4,3,2,2,6,0,False,False,False,False,False,False,,False,▲,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Inferno Pistol,Deathwatch Veteran Fighter,73,True,■,4,3,5,3,6,2,False,False,False,False,False,True,,False,,False,False,False,False,False,False,False,False,False,0,3,False,False,False,False,False
Plasma Pistol - Std,Deathwatch Veteran Fighter,73,True,⬟,4,3,5,6,6,1,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Plasma Pistol - Super,Deathwatch Veteran Fighter,73,True,⬟,4,3,5,6,6,2,False,False,False,False,False,True,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Chainsword,Deathwatch Veteran Fighter,73,False,,5,3,4,5,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Heavy Thunder Hammer,Deathwatch Veteran Fighter,73,False,,5,4,6,8,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,True,False,False,False
Lightning Claw,Deathwatch Veteran Fighter,73,False,,5,3,4,5,5,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Lightning Claws,Deathwatch Veteran Fighter,73,False,,5,3,4,5,5,0,True,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Power Fist,Deathwatch Veteran Fighter,73,False,,5,4,5,7,6,0,False,False,False,True,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Power Maul,Deathwatch Veteran Fighter,73,False,,5,3,4,5,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,True,False,False,False
Power Weapon,Deathwatch Veteran Fighter,73,False,,5,3,4,6,5,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Thunder Hammer,Deathwatch Veteran Fighter,73,False,,5,4,5,6,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,True,False,False,False
Combi-Flamer,Deathwatch Veteran Gunner,74,True,⬟,5,2,2,2,6,0,False,False,False,False,False,False,,False,◯,True,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Combi-Grav,Deathwatch Veteran Gunner,74,True,,4,3,4,5,6,1,False,False,False,False,False,False,,False,,True,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
